Date,COST,HD,JNJ,XOM,V,LLY,UNH,JPM,AVGO,TSLA,META,GOOGL,NVDA,AMZN,MSFT,AAPL
43840,0.007844729,-0.004505094,0.004240178,0.009187542,0.007481511,0.005497455,-0.032545639,0.007831117,0.005326625,0.091217078,0.016728319,0.006929245,0.02871165,0.003723337,0.010908005,0.019863893
43843,-0.001364679,-0.002948508,0.005450195,-0.008946324,0.003142272,0.010941233,0.007729309,0.01115531,0.021773584,0.022588367,-0.013699605,-0.007364864,-0.020987585,-0.012215446,-0.008112592,-0.014870736
43844,0.002598867,0.007384486,0.003176534,-0.001903966,0.018410111,0.001974183,0.027353309,-0.01553809,-0.017691563,-0.038759738,0.008722173,0.005212537,-0.009098405,-0.004566944,0.005410737,-0.005570184
43845,0.006355263,0.018086566,0.007900037,-0.004228635,0.005202199,0.00097405,0.013905522,0.003429968,0.011613415,-0.011699406,0.002026302,0.006798683,0.01143045,0.007923643,0.017112913,0.011173222
43846,0.004465773,0.012841051,0.006361811,-0.004098246,0.017952346,-0.014457978,-0.008173546,0.006458743,0.00444855,-0.007829841,0.000893634,0.019255883,-0.000754117,-0.007654478,0.00453653,0.009734703
43847,0.026807084,0.00390181,0.000508114,-0.014710225,0.012036241,0.008192429,0.006281247,-0.010328625,-0.003536763,0.067433805,-0.003929476,0.001055696,-0.007549144,0.01393362,-0.004641755,-0.008075432
43851,-0.005347381,-0.000787307,-0.007018814,-0.006100745,0.002401395,0.003311164,-0.000397287,-0.001609021,0.014577938,0.038059895,-0.00131538,0.000304391,0.006554845,-0.002992351,-0.005860996,0.002287712
43852,0.002204695,0.002642459,0.001724835,-0.006583715,-0.007196913,-0.003766508,-0.004363278,-0.001463881,0.019916934,0.002634462,-0.007846979,-0.000235408,0.008775976,-0.002117001,0.005092265,0.003528849
43853,-0.008568049,-0.007659505,-0.00157688,-0.007075413,-0.007924326,-0.0165618,-0.023053799,-0.02558036,0.012314535,-0.014971417,-0.009089562,-0.013340234,-0.011616094,-0.012837034,-0.011172531,-0.004161602
43854,-0.004384014,-0.004070113,0.002732817,-0.024425384,-0.01681513,-0.006770986,-0.030829756,-0.008886171,-0.048507511,-0.01410227,-0.014959982,-0.024557919,-0.044066347,-0.018639301,-0.017909187,-0.031121704
43857,0.003549491,0.010910125,0.00486727,-0.001704172,0.005197918,0.005554065,0.005649165,0.017575337,0.028385036,0.013798158,0.012724745,0.012236957,0.029676699,0.01294246,0.018361691,0.026621131
43858,-0.005058444,0.000111316,0.006770312,-0.008700854,0.009322979,0.003437103,-0.011040591,-0.001927915,-0.003718751,0.022560735,0.023898001,0.003477374,-0.012007116,0.001969907,0.014427896,0.019440803
43859,-0.00131978,-0.005842502,-0.001358436,0.010237821,0.015683369,0.018172381,-0.00740683,0.011851945,-0.008504301,0.096009595,-0.064109038,-0.002471122,-0.00106015,0.006211385,0.026772505,-0.002725604
43860,-0.013810395,-0.020925207,-0.010121095,-0.042396395,-0.045930181,-0.022757642,-0.03142528,-0.026759303,-0.033573506,0.013125928,-0.037818197,-0.015661582,-0.041065895,0.070605782,-0.015913256,-0.046627217
43861,-0.012552632,0.014395826,0.008532486,-0.022943263,0.008668087,0.008401155,0.005148997,0.007162627,-0.000972968,0.17945507,0.010455521,0.033392786,0.014201653,-0.002842627,0.023041821,-0.004025523
43864,0.008592375,0.014260267,0.009315462,-0.012906447,0.013064588,0.015865893,0.023987138,0.013854322,0.019452354,0.126628765,0.026473398,-0.026192108,0.025742372,0.021843894,0.03134182,0.031204981
43865,0.012231214,0.012574609,0.015480107,0.044682257,-0.004228248,0.025602847,0.051064911,0.016418582,0.017177125,-0.190440299,0.000560171,-0.000345209,0.012422581,-0.005382627,-0.002266753,0.006845794
43866,0.004394125,0.002488466,-0.003153795,-0.013955851,0.000596373,-0.001630466,-0.011715943,-0.000293681,0.006049621,0.017233419,0.002742453,0.019691863,0.011662565,0.00447595,0.01947719,0.010353599
43867,0.008711463,-0.007041312,-0.010901491,-0.006960866,-0.002015601,-0.007351471,-0.011737131,-0.003641653,-0.015251568,-0.003178967,0.006221321,0.001337264,-0.012676451,0.013479776,0.000370264,-0.017331818
43868,-0.000454404,0.013279561,-0.000359596,-0.025184702,0.015366228,-0.007457214,-0.008197815,0.003707803,-0.004475154,0.028564976,0.002658781,0.018993434,0.042080016,0.025344433,0.024776096,0.003462818
43871,-0.010925022,0.003699009,0.000693634,0.009148346,-0.010538831,-0.009987933,0.012417748,0.001446733,0.017588767,0.002021272,-0.028710898,0.000139668,0.016377372,0.007293947,-0.023878811,-0.007327019
43872,0.01322564,-0.000779586,-0.006101181,0.011838142,0.016479282,-0.006434281,0.042117455,-0.000439066,0.012878481,-0.011187764,0.016310417,0.00487143,0.015049734,0.003678424,0.000418254,0.022194733
43873,0.008762209,0.002609537,-0.00680265,-0.005877753,-0.00072991,-0.013278109,-0.004823561,-0.001308973,-0.003453146,0.044744446,0.010455852,-0.004244322,-0.008637918,-0.005290769,-0.006473193,-0.008422007
43874,-0.000618851,0.010383787,0.000104453,-0.004919087,0.013301204,-0.006098138,-0.01197848,-0.003489827,-0.020525458,-0.006939907,0.00409418,0.002734414,0.065690688,-0.007591542,0.007842904,-0.001029185
43875,0.010716589,-0.005030979,-0.006778241,-0.013090183,0.003781014,-0.002070842,0.010586118,-0.013767773,-0.023541438,0.068430971,0.015987126,-0.000320491,0.020967576,0.009105912,0.009047231,-0.019755714
43879,0.002042989,-0.001803213,-0.00150398,0.007339566,0.009403934,-0.002568331,0.009840208,0.013107848,0.014569643,0.064505249,-0.002197677,0.002779451,0.057177358,0.006137052,-0.000777561,0.013103417
43880,0.00231171,0.013204966,-0.003996511,-0.008299806,-0.009294974,0.006982494,-0.011067146,-0.000439066,-0.021845436,-0.021816279,-0.014243605,-0.005968877,-0.021409051,-0.008509831,-0.016433657,-0.011587412
43881,-0.00755851,-0.007396967,0.010297274,-0.012583183,-0.013100838,-0.001009459,-0.002916515,-0.012733454,-0.016648907,-0.000223685,-0.021491713,-0.023138855,-0.050711288,-0.027482123,-0.033167694,-0.024170591
43882,-0.027178687,-0.023829491,-0.027340529,-0.048291813,-0.049712808,-0.029059711,-0.082269233,-0.027682561,-0.044490418,-0.079513625,-0.046826714,-0.044606802,-0.07548013,-0.04282495,-0.045117178,-0.049941036
43885,-0.029261048,-0.010298508,-0.008835109,-0.039391869,-0.054218652,-0.021323825,-0.053826488,-0.046109117,-0.032269882,-0.043472291,-0.020648701,-0.0246933,-0.04412081,-0.018947898,-0.017684061,-0.035734582
43886,0.001721641,-0.009458597,-0.006890512,-0.022513481,-0.006873337,-0.015272138,-0.002078752,0.002566053,0.010054317,-0.028734894,0.001409525,0.002201158,0.018985668,0.002876381,0.011372732,0.014463695
43887,-0.042919751,-0.046449259,-0.0324138,-0.062377118,-0.039755668,-0.03433302,-0.035731687,-0.042943718,-0.04382886,-0.139123055,-0.039284359,-0.056631057,-0.060032064,-0.049923318,-0.074108938,-0.068878083
43888,-0.042727836,-0.031711467,-0.034083453,0.03168646,0.009137705,-0.025262167,0.003490545,-0.044744796,-0.006069138,-0.01833788,0.013459538,0.01752331,0.064714794,-0.000881808,0.022879857,-0.001860608
43889,0.093977036,0.053484951,0.040207761,0.046030219,0.055988523,0.050541209,0.068170988,0.045101741,0.043102697,0.1052671,0.019643401,0.033755134,0.021117202,0.035998592,0.06337432,0.087742901
43892,-0.021917384,-0.009308602,-0.032311779,-0.049381728,-0.035455698,-0.020520215,-0.044419715,-0.038685912,-0.039546168,0.000548443,-0.055975304,-0.036473945,-0.041034025,-0.02386859,-0.050150209,-0.033549993
43893,0.056824997,0.055473759,0.05639795,0.021284336,0.044520842,0.073145795,0.101230283,0.023969891,0.038824473,0.003347816,0.030316121,0.031487711,0.065526502,0.033824284,0.035012605,0.044065499
43894,-0.016612774,-0.026924802,-0.01046026,-0.045380642,-0.038994151,-0.002930892,-0.023170356,-0.050744746,-0.041995162,-0.0358593,-0.035743601,-0.050376017,-0.042394078,-0.0271565,-0.026460122,-0.034250206
43895,-0.015061355,-0.02776935,-2.12251E-05,-0.049811989,-0.01454138,0.008012746,0.002613952,-0.053502618,-0.018093577,-0.031487457,-0.023053536,-0.015359981,-0.029046007,-0.012584492,-0.029719061,-0.014644542
43896,-0.031489165,-0.08285694,-0.040315402,-0.130704061,-0.075003868,-0.042714154,-0.038031047,-0.145991238,-0.085286161,-0.147854492,-0.066914544,-0.064475783,-0.082753348,-0.054891778,-0.071223046,-0.083670697
43899,0.02330965,0.069338393,0.03724157,0.036045997,0.064337444,0.038221508,0.023110472,0.074387163,0.058272277,0.057596984,0.049224133,0.046897536,0.059615114,0.04882392,0.065102666,0.068270734
43900,-0.040420481,-0.059003708,-0.072165053,-0.033809606,-0.054832509,-0.009612277,-0.008557077,-0.048653408,-0.06776648,-0.019340035,-0.04641452,-0.0525035,-0.059745725,-0.038820376,-0.047404781,-0.03662341
43901,-0.061889555,-0.111223726,-0.049859321,-0.121735423,-0.077865841,-0.106635757,-0.104326743,-0.086465625,-0.118345279,-0.125483203,-0.097982674,-0.086396296,-0.132686916,-0.083124954,-0.100686259,-0.10525322
43902,0.076102413,0.075575797,0.068251109,0.024654979,0.093306902,0.099400571,0.082252653,0.165181243,0.066991843,-0.02715447,0.096670878,0.087599806,0.105261072,0.062054619,0.131884387,0.111882019
43903,-0.06620235,-0.221142503,-0.054953505,-0.100382659,-0.146108381,-0.075669442,-0.190267918,-0.162544854,-0.223257769,-0.207512252,-0.154542405,-0.124472453,-0.20613862,-0.055782929,-0.160498008,-0.138983499
43906,0.079767986,0.050708489,0.071611469,0.064786999,0.03741528,0.100197324,0.081194425,0.058879891,0.060456552,-0.035971278,0.022312693,0.040348676,0.098828304,0.06731741,0.07807754,0.041755368
43907,0.000695504,-0.11007539,-0.012167297,-0.105945366,-0.061985366,-0.002059519,-0.118492563,-0.111671008,-0.173876847,-0.176752973,-0.017373979,-0.025114024,-0.070981092,0.011593305,-0.044052322,-0.026060021
43908,-0.008406698,0.034157463,-0.060559835,0.038477887,0.024536638,-0.073739274,0.011947348,0.016229019,0.145782853,0.166804598,0.04035343,0.017806645,0.046673206,0.026860457,0.015274606,-0.008967019
43909,-0.050669077,-0.05791732,-0.058168164,-0.050643735,-0.036785464,-0.085022235,-0.062578826,-0.021766924,-0.012736843,-0.002247145,-0.023226969,-0.040666903,-0.03664865,-0.019286412,-0.039326785,-0.066865797
43910,-0.017945539,0.064561373,-0.075946067,-0.040511709,-0.079071166,-0.029041848,-0.05905168,-0.055458183,0.00527956,0.013698096,-0.011719232,-0.014056413,0.031014707,0.029682494,-0.011069263,-0.022748506
43913,-0.003032902,0.128267694,0.069682218,0.119128992,0.129109892,0.03045498,0.119839794,0.111944698,0.093839928,0.148856011,0.082618999,0.068722817,0.15618059,0.018807293,0.08595453,0.094330492
43914,-0.01538681,-0.016726695,0.001682184,0.050571032,0.04531211,-0.009051561,0.064098005,0.036199168,0.021061625,0.063630911,-0.030852156,-0.026232504,-0.016549064,-0.028956064,-0.010663295,-0.006799434
43915,0.038959918,0.070816197,0.058154219,0.039897266,0.042414026,0.095628183,0.084781916,0.066902672,0.110129704,-0.022769969,0.043859245,0.053364378,0.044064681,0.035677514,0.059628093,0.050009692
43916,-0.028609583,-0.024733928,-0.027473237,-0.049682994,-0.044848881,-0.003079074,-0.052593197,-0.07434329,-0.053888304,-0.028465762,-0.041699956,-0.047127725,-0.01984694,-0.029324218,-0.042972215,-0.043559205
43917,0.022635604,0.028137488,0.076777842,0.014462168,0.023980504,0.030485607,0.035175456,0.025235345,0.038819977,-0.026054311,0.056005886,0.031165967,0.047472863,0.032461365,0.066932394,0.026862872
43920,-0.021754744,-0.049640748,-0.014397118,0.012142377,-0.027781736,0.000729427,-0.008186898,-0.038257565,-0.013817489,0.0406427,0.00433564,0.012763711,-0.009680097,-0.007861921,-0.016896903,-0.003318293
43921,0.004805692,-0.044812626,-0.018012879,-0.011968905,-0.0515298,-0.018010233,-0.050165291,-0.065488636,-0.059691448,-0.086450802,-0.044898133,-0.053670042,-0.083242511,-0.022377346,-0.037198591,-0.055327336
43922,0.015291621,0.014318974,0.032975754,0.073376157,0.027033145,0.040064404,0.012464212,0.036220662,0.05711799,-0.059888862,-0.009647216,0.012668081,0.047596306,0.005227334,0.019452556,0.01527353
43923,-0.010721012,-0.01507249,0.007469292,-0.030211135,-0.03637059,-0.019173945,-0.047208013,-0.040780266,-0.013084029,0.052685141,-0.026449497,-0.022809598,-0.048464844,-0.006989241,-0.010297582,-0.015751129
43924,0.054525823,0.067718658,0.040656914,0.031316102,0.109068637,0.012574821,0.078342378,0.061940625,0.073539664,0.070774862,0.070379228,0.078774656,0.093519875,0.046035257,0.070687822,0.082364584
43927,-0.005859696,0.004432283,-0.016610285,0.018534633,-0.005566212,0.000613798,-0.001805668,0.012664953,0.002080173,0.053049481,0.018845673,-0.001320498,-0.037693669,0.006399059,-0.01187326,-0.01292536
43928,0.006712748,0.012498846,0.041020625,0.061052875,0.036436335,0.028839619,0.076165503,0.03914655,0.029245018,0.00420583,0.030997544,0.019668499,0.027958356,0.014898968,0.008936623,0.02399712
43929,-0.020635662,0.033289524,-0.014433466,-0.01686893,-0.007707983,-0.004647837,-0.014507881,0.085475904,-0.027591166,0.041088859,0.004434567,-0.001144166,-0.017256653,-0.000707423,-0.000984072,0.005914718
43930,-0.002265294,-0.014261926,-0.010553574,-0.008928885,-0.027969567,-0.01032092,-0.002946973,-0.04593086,0.020656905,0.125557166,-0.003059245,0.002389674,0.023743154,0.05931451,0.0011934,0.018162035
43934,0.046359364,0.040718114,0.043651752,-0.008060471,0.032235559,0.043991288,0.025583838,-0.028217216,0.028029155,0.084687253,0.018379578,0.04350693,0.048772751,0.050834335,0.047253477,0.047993792
43935,-0.013360385,-0.043424016,0.01093821,-0.047360725,-0.051402344,-0.000827981,0.039902648,-0.051016155,-0.040021109,0.025711683,-0.007531255,-0.007075207,-0.01317229,0.010022271,-0.011577661,-0.010444681
43936,0.034776853,0.006306163,0.013358418,-0.033720642,-0.022098303,0.021919443,0.057166822,-0.039294155,0.002093977,0.018864508,-0.004850139,-0.000684537,0.046013654,0.042042789,0.028534475,0.006638901
43937,-0.012348768,0.046202047,0.015417182,0.09858981,0.042366259,0.015118494,-0.027322191,0.0856367,0.027759726,0.009590484,0.016048928,0.016220751,-0.010267989,-0.014467913,0.007728453,-0.014937071
43938,-0.019504738,-0.016795556,-0.002467101,-0.048663764,-0.032418874,0.00188274,-0.030003538,-0.037577488,-0.030203186,-0.012028404,-0.006368081,-0.014842415,-0.020351924,0.007215294,-0.021064534,-0.02225061
43941,-0.036017999,-0.027328776,-0.013369538,-0.005669836,-0.02326319,-0.034277335,-0.029179055,-0.029872436,-0.043230181,-0.085271309,-0.043411034,-0.040407926,-0.065210029,-0.028331517,-0.043281336,-0.032673583
43942,0.025529211,0.017017608,0.021710879,0.027851052,0.036517819,0.024827232,0.009671458,0.002812162,0.047347457,0.062014222,0.064277314,0.036657262,0.057751417,0.01448836,0.032356278,0.027121081
43943,-0.014041688,-0.009674966,0.016175336,0.030537684,-0.001798347,0.019048108,0.02895979,0.000120471,-0.005210868,-0.038829722,0.014740999,0.00930079,-0.009665823,0.014510316,-0.013220809,-0.005158421
43944,0.015758065,0.047011668,-0.004350595,0.0061104,0.005096804,0.017293382,0.020076102,0.01421972,0.0212525,0.02529759,0.025560806,0.003474756,0.01729746,0.003888546,0.017049984,0.027185246
43945,-0.006680276,0.025385945,-0.003849664,0.004477588,0.02565291,-0.011407734,0.008595506,0.041762242,0.012449789,0.094679529,-0.014386965,-0.005294368,0.023376128,-0.014889541,-0.003913212,-0.000568875
43948,-0.01344562,-0.001169753,-0.019136699,0.022857488,-0.003510673,-0.026340174,-0.019899032,0.006616916,-0.015156593,-0.039790948,-0.025557943,-0.031364022,-0.02160104,-0.026996131,-0.025707071,-0.017617694
43949,0.006028541,0.018452121,-0.007787311,0.053578516,0.059190633,-0.014989021,-0.003062109,0.026173946,0.040560455,0.038012075,0.059069473,0.084389646,0.021917154,0.024430605,0.042851379,0.031041898
43950,-0.014372488,-0.009539254,-0.001494248,-0.021393356,-0.017568821,-0.0046481,0.016020754,-0.02213188,-0.017271627,-0.025537682,0.051983958,0.002574104,-0.023082826,0.041213583,0.008937623,0.019601185
43951,-0.004535123,-0.006320801,-0.011894188,-0.074669438,-0.018319503,-0.007843742,-0.028190567,-0.02700009,-0.046079199,-0.110726946,-0.012764267,-0.02284568,-0.035202216,-0.079605091,-0.027277087,-0.017505778
43952,0.007511646,0.014277389,-0.000296884,0.039228575,0.002760981,-0.003571899,0.009996671,-0.012413976,0.008606899,0.079928788,0.013900638,0.003439063,0.027490973,0.012426239,0.023121089,0.012774192
43955,0.010237396,0.016278833,0.008099352,-0.001427772,0.012379525,0.028341214,0.018350233,-0.001959638,0.008700352,0.007190261,0.008006142,0.018764228,0.006216454,0.000191287,0.009634035,0.013621867
43956,0.002180782,-0.008091646,-0.009705789,-0.019228313,0.001366547,-0.008984178,-0.015275568,-0.019422497,-0.00381081,0.016543087,0.005964869,-0.003452543,0.011534393,0.013743015,0.008754539,0.008988958
43957,-0.01363794,0.023823658,-0.003476628,0.005353931,0.021261912,-0.025254694,-0.013738209,0.009920317,0.012220695,-0.005240918,0.01252108,0.016783482,0.021337697,0.006339705,0.004745629,0.009016304
43958,0.002112792,0.020899245,0.007330623,0.042604311,0.012350214,0.002232789,0.006396131,0.015764845,0.025624118,0.047261616,0.004372958,0.010150661,0.022559847,0.004465662,0.004820456,0.019544075
43959,0.013282753,0.008472228,0.002591384,-0.009886663,-0.008837619,0.031013281,0.005274335,-0.030331214,0.000142034,-0.011961114,0.003127613,0.013021798,0.029711499,0.011685176,0.010048149,0.014337376
43962,-0.018813612,-0.016165349,-0.013461866,-0.036373152,-0.023070536,-0.006539765,-0.004032047,-0.033662483,-0.026762195,-0.004309895,-0.015326558,-0.021236386,-0.035310652,-0.022433176,-0.023956956,-0.012769481
43963,-0.009860942,-0.012667761,-2.30E-04,-0.051224702,-0.013887039,3.94766E-05,-0.034894103,-0.035518075,-0.021142885,-0.025048122,-0.02485929,-0.020505809,-0.005047023,0.0040536,-0.016282535,-0.013423094
43964,-0.008939579,0.018283623,0.00329821,0.00847241,0.020749278,0.001554328,0.043764093,0.040254372,0.011822889,0.013528227,0.007529445,0.005518642,0.029531237,0.008210165,0.003285374,0.004849147
43965,-0.002734203,0.019900449,0.018625398,-0.007430535,0.013678812,0.004061372,0.000606755,-0.019122518,-0.024694455,-0.007181807,0.018715439,0.011080726,0.053571376,0.008133465,0.013418553,-0.007205051
43966,0.010830366,0.024269793,0.000369567,0.076206936,0.041563783,-0.009298852,0.007617799,0.05117426,0.047951622,0.015942114,0.010121173,0.008000449,0.027945768,0.006225648,0.008464539,0.02201241
43969,0.005193054,-0.030567641,-0.010177518,-0.031677692,-0.011148062,-0.009299811,-0.015397735,-0.020314654,-0.006995383,-0.008921259,0.016387084,-0.008600716,0.004135053,0.008873578,-0.007990944,-0.007070651
43970,-4.57204E-05,-0.000194729,-0.009194907,0.031712936,0.022949258,-0.024336924,-0.004270823,0.029118686,0.023243523,0.007310657,0.057831294,0.024188631,0.016349937,0.019061985,0.009949582,0.017986002
43971,-0.010653428,0.010657589,-0.006751904,-0.018327545,-0.017391389,-0.006857402,-0.004354035,-0.013221653,-0.01522298,0.012664989,0.005382376,-0.002499538,-0.02410954,-0.021299828,-0.013128573,-0.008758839
43972,0.000557703,0.003570218,-0.016240561,0.000584105,0.000721263,-0.00867308,0.009908516,-0.008232437,0.005507279,-0.015027625,0.014324537,0.003815011,0.026042505,-0.004627883,-0.000608543,0.005142309
43973,0.00684152,0.001904827,0.00115314,0.028636053,0.011752235,-0.022687951,0.01633154,0.068128981,0.018022452,0.000443136,-0.012376771,0.004948306,-0.03693499,-0.006772614,-0.011672435,-0.008072008
43977,0.002997587,0.01935292,0.002118116,0.006849218,-0.00260932,-0.016683382,0.02907144,0.055866722,0.018355537,-0.000330461,-0.014039238,-0.001554982,-0.024487961,-0.00533721,0.000276289,0.003072015
43978,0.010569672,-0.009587931,0.014091586,-0.026607353,0.006903269,0.032118473,6.13123E-05,-0.01544707,-0.016796665,-0.019726677,-0.016963723,-0.002225191,-0.006655934,-0.004451525,-0.003302263,-0.000835403
43979,-0.004491773,0.012960238,0.011876475,0.009188693,0.004495128,0.013860765,0.002293952,-0.026306543,0.027106754,0.03359379,-0.002415834,0.009928427,0.042599843,0.016451992,0.009102243,-0.002249995
43980,-0.001548112,-0.005373268,-0.01070484,0.017344,-0.005105934,-0.004565457,0.002939519,0.012730437,-0.005606581,0.070859733,0.02907573,0.000153389,-0.00999212,0.011080329,-0.003339163,0.010947469
43983,-0.004864518,0.021108272,0.007013677,0.021698739,0.009752,0.007915391,0.000644456,0.002902222,0.026246045,-0.02057826,0.002713288,0.004383892,-3.92152E-06,-3.5677E-05,0.010267879,0.003343309
43984,-0.002430823,-0.007362308,0.002532393,0.03967154,0.002056847,-0.009972873,-0.003735879,0.052132065,0.036557861,-0.000403156,-0.01183463,-0.0029117,-0.00849634,0.001829877,0.001386051,0.004214488
43985,0.012349818,-0.008773511,-0.013162451,-0.003160439,-0.017079853,-0.013294845,-0.02469372,0.020158739,-0.003272092,-0.023257335,-0.017730753,-0.018275384,-0.002501321,-0.007797882,-0.014295591,-0.009924923
43986,0.003178241,0.023046594,0.00371513,0.077628162,0.029827682,-0.01129381,0.044563555,0.043579626,0.02496644,0.022330716,0.018830881,0.017234472,0.015199084,0.008472386,0.022084067,0.026807488
43987,-0.0166294,0.006736779,-0.003766659,0.030481402,-5.87E-04,-0.00129106,-0.008225721,0.019322962,0.000184355,0.068054709,0.00195288,0.004766065,-0.015135316,0.015811295,0.00513289,0.004619629
43990,-0.006317505,-6.11E-04,-0.005696181,-0.022852415,-0.003145656,-0.001827374,-0.001469781,-0.026423795,-0.008155107,-0.01177529,0.030160699,0.001998174,0.024843705,0.02938349,0.006571278,0.029814214
43991,0.004844212,-0.009610127,0.012365291,-0.055429237,0.006470681,0.011170335,-0.011849758,-0.041811569,-0.002090727,0.083914389,-0.00893495,0.007865637,0.032684377,0.017164824,0.035375701,0.024126665
43992,-0.022341211,-0.061248822,-0.048184663,-0.092705557,-0.060139578,-0.048202182,-0.075341558,-0.087570442,-0.07117293,-0.054266978,-0.054129759,-0.044609847,-0.064999878,-0.03497673,-0.056238533,-0.050476668
43993,-0.008069955,0.011794706,0.008883274,0.02089816,0.017199651,-0.005046082,0.004395312,0.026556728,0.020684044,-0.041363642,0.017549096,0.007042204,0.013211581,-0.005661511,0.006816205,0.007320999
43994,-0.006066215,-0.005078525,-0.006513504,-0.00094927,-0.003141059,-0.015463675,0.003358109,0.01328427,0.011505884,0.055777692,0.01623061,0.004731499,0.024490721,0.010219758,0.005326868,0.011015886
43997,0.013003079,0.034398654,0.022309253,0.021924075,0.00528667,0.144364475,0.022605356,0.007529084,0.020366139,-0.010879831,0.012684055,0.017160364,-0.013698509,0.015829271,0.023165132,0.024881664
43998,-0.006788377,0.003021656,-0.003212572,-0.033428001,0.002982246,-0.024401369,-0.001963004,-0.026043273,0.00751342,0.00779773,-0.001282686,0.003399737,0.016142875,0.009192735,0.0024107,-0.002668132
43999,-0.001097884,-0.007131865,-0.004406596,0.005886758,0.001269597,0.005561733,-0.004431983,-0.005882089,0.015471258,0.01020613,0.000965906,-0.013550164,-0.004109987,0.004320486,0.00960689,-0.000877299
44000,0.000136487,-0.010898272,0.002762294,-0.020550553,-0.0093947,-0.008331399,-0.001420699,-0.011925891,-0.052510517,-0.005042443,0.011233583,-0.00742012,0.002521788,0.007302789,-0.007022147,-0.007006492
44001,0.000867883,0.00955234,-0.003225955,0.009210747,0.013720938,0.001892531,0.0043012,-0.011335535,0.033751215,-0.008585726,0.001025812,0.017311542,0.026105412,0.013814122,0.026350292,0.024551904
44004,0.001827453,0.004032232,-0.003865125,0.005700737,0.014784038,-0.00823315,0.01610768,0.01168354,-0.008372285,0.005484627,0.011772008,0.008352265,-0.01024809,0.017880153,0.005614132,0.019844723
44005,-0.011877167,-0.017412903,-0.021671284,-0.048568088,-0.03423479,-0.015894455,-0.02929792,-0.034400437,-0.015209365,-0.043705342,-0.03529574,-0.022385773,-0.025119134,-0.011505148,-0.021408063,-0.019085156
44006,0.007422576,-0.003624455,-0.001235526,0.014630825,0.012800269,0.035163019,0.023456213,0.033828589,0.004903363,0.0238279,0.006294976,0.005058043,0.025024668,0.006763047,0.011512707,0.011912761
44007,-0.014262469,-0.018542277,-0.013568651,-0.035230459,-0.025117478,-0.001475278,-0.032635302,-0.056817187,-0.005875719,-0.02896363,-0.087599552,-0.056843985,-0.038097602,-0.023247437,-0.021263569,-0.032483166
44008,0.015854472,0.020408163,0.008723623,0.015607214,0.010549392,-0.001966846,0.009392097,0.003979326,0.006477638,0.048409516,0.020110343,0.024310279,0.002744094,-0.005238864,0.009645277,0.021509656
44011,0.004392697,0.017106985,0.011208674,0.008671718,0.008772587,0.007641346,0.017155958,0.010894296,0.01744251,0.065488616,0.027952613,0.014046034,0.029692276,0.028254533,0.024183729,0.007037477
44012,0.004101721,-0.010038075,-0.001941375,-0.023157056,0.002615844,-0.006665386,0.008784277,-0.008980608,-0.010369345,0.034223191,0.044346421,0.015960515,0.001230631,0.041945859,0.004785766,-0.003168705
44013,0.002278825,0.000836835,0.004031964,0.008116233,0.009169041,0.002193322,0.001181646,-0.006893456,0.007521008,0.074524112,-0.018312091,0.018395878,0.006434378,0.003431585,0.006547414,-0.001275456
44014,0.017667726,0.003643829,0.013995545,0.006694895,0.010087566,0.016970447,0.014543013,0.024500902,0.009266662,0.124461139,0.02819216,0.019229103,0.021182024,0.055496942,0.020253229,0.025123237
44018,0.014138187,-0.009427579,-0.00107164,-0.026561248,-0.018702635,-0.002130282,-0.021149471,-0.029055155,-0.019148471,0.011249722,0.001637602,-0.007297131,0.001138445,-0.019384814,-0.012740619,-0.004383139
44019,-0.000679892,0.006758391,0.002773741,-0.002628512,0.003932938,0.012880935,0.005150884,0.010120271,0.019187524,-0.019394006,0.010456235,0.008351915,0.032118846,0.026047706,0.02070986,0.02174758
44020,0.027766546,-0.005440548,-0.005621211,-0.042449454,-0.01530697,-0.017263794,-0.025024707,-0.022327511,0.004818828,0.018589306,0.002996522,0.009178257,0.026117658,0.031828081,0.005931931,0.003015641
44021,0.001152876,0.008060721,-0.001004667,0.030399975,0.001230289,-0.020029645,-0.000356491,0.052785952,-0.007630427,0.100429252,0.001555256,0.012523135,-0.004994034,0.004852989,-0.004082092,0.000472276
44022,-0.011162475,-0.002533717,0.019589673,-7.86992E-05,-0.019040051,-0.009157368,0.028105036,0.013793899,-0.026982627,-0.033284108,-0.025853709,-0.018341781,-0.043759839,-0.031049149,-0.032420418,-0.005899318
44025,0.014644512,0.03163296,0.018328477,0.032204475,0.022008707,0.00975337,0.028374421,0.005279289,0.010834988,0.011109754,0.002276373,0.004902652,0.029636131,-0.007054069,0.00511786,0.015137533
44026,-0.004935695,-0.000533924,0.002133804,0.012313931,0.015981257,0.008243473,-0.015125578,0.014919466,-0.005336785,0.017084561,0.001518284,-0.003408195,-0.016695252,-0.025252785,-0.002533644,0.005578318
44027,-0.002281572,0.000512887,0.006493219,-0.008186307,-0.016176381,-0.004014602,0.009481343,0.00236457,-0.009008902,-0.031775652,0.001928152,-0.002080825,-0.011244744,-0.003575574,-0.021047178,-0.013656716
44028,-0.00551082,0.008299925,0.000507755,-0.017625574,0.007646432,0.004510304,-0.002617485,-0.019110426,0.003188313,-0.001856639,0.003781927,0.00048528,0.004405427,-0.01331429,-0.006157647,-0.003297754
